,Month,AveragePrice,Year,Region,TypeOrganic,TypeConventional,PriceRange
16560,6,1.95,2017,StLouis,1,0,v_expensive
16561,1,1.95,2018,California,1,0,v_expensive
16562,7,1.95,2016,Seattle,1,0,v_expensive
16563,11,1.95,2016,Charlotte,1,0,expensive
16564,1,1.95,2016,SanFrancisco,1,0,moderate
16565,10,1.95,2016,NewYork,0,1,moderate
16566,12,1.95,2016,NorthernNewEngland,1,0,v_expensive
16567,11,1.95,2017,Tampa,1,0,v_expensive
16568,2,1.95,2016,Northeast,1,0,v_expensive
16569,4,1.95,2017,Charlotte,1,0,expensive
16570,10,1.95,2016,BaltimoreWashington,1,0,v_expensive
16571,1,1.95,2017,Boston,1,0,v_expensive
16572,2,1.95,2015,NewYork,1,0,moderate
16573,10,1.95,2017,TotalUS,1,0,v_expensive
16574,2,1.95,2016,NewYork,1,0,moderate
16575,4,1.95,2016,Philadelphia,1,0,expensive
16576,5,1.95,2017,Chicago,1,0,v_expensive
16577,4,1.95,2017,Chicago,1,0,v_expensive
16578,3,1.95,2016,Philadelphia,1,0,expensive
16579,4,1.95,2016,Sacramento,1,0,expensive
16580,6,1.95,2015,SanFrancisco,1,0,moderate
16581,11,1.95,2017,Chicago,1,0,v_expensive
16582,10,1.95,2015,Boise,1,0,v_expensive
16583,2,1.95,2017,Boston,1,0,v_expensive
16584,5,1.95,2017,LasVegas,1,0,v_expensive
16585,2,1.95,2017,Orlando,1,0,v_expensive
16586,12,1.95,2015,Charlotte,1,0,expensive
16587,4,1.95,2017,HarrisburgScranton,1,0,v_expensive
16588,11,1.95,2017,LasVegas,1,0,v_expensive
16589,11,1.95,2017,LasVegas,1,0,v_expensive
16590,1,1.95,2017,HarrisburgScranton,1,0,v_expensive
16591,4,1.95,2017,NewOrleansMobile,1,0,v_expensive
16592,7,1.95,2017,HartfordSpringfield,1,0,moderate
16593,1,1.96,2015,Indianapolis,1,0,v_expensive
16594,4,1.96,2015,RaleighGreensboro,1,0,v_expensive
16595,6,1.96,2015,Portland,1,0,v_expensive
16596,7,1.96,2015,Portland,1,0,v_expensive
16597,4,1.96,2017,BaltimoreWashington,1,0,v_expensive
16598,9,1.96,2016,Indianapolis,1,0,v_expensive
16599,8,1.96,2015,California,1,0,v_expensive
16600,3,1.96,2016,NewYork,1,0,moderate
16601,5,1.96,2017,Midsouth,1,0,v_expensive
16602,4,1.96,2017,Midsouth,1,0,v_expensive
16603,7,1.96,2015,WestTexNewMexico,1,0,v_expensive
16604,10,1.96,2017,Nashville,1,0,v_expensive
16605,10,1.96,2016,Albany,1,0,v_expensive
16606,9,1.96,2016,GrandRapids,1,0,v_expensive
16607,5,1.96,2017,NewOrleansMobile,1,0,v_expensive
16608,2,1.96,2016,NewYork,1,0,moderate
16609,9,1.96,2015,StLouis,1,0,v_expensive
16610,7,1.96,2016,BaltimoreWashington,1,0,v_expensive
16611,11,1.96,2017,MiamiFtLauderdale,1,0,v_expensive
16612,6,1.96,2017,Chicago,1,0,v_expensive
16613,9,1.96,2017,Chicago,1,0,v_expensive
16614,8,1.96,2017,RichmondNorfolk,1,0,v_expensive
16615,3,1.96,2017,Charlotte,1,0,expensive
16616,7,1.96,2015,SanFrancisco,1,0,moderate
16617,3,1.96,2015,Charlotte,1,0,expensive
16618,10,1.96,2017,GrandRapids,0,1,v_expensive
16619,9,1.96,2017,Sacramento,1,0,expensive
16620,10,1.96,2015,SouthCarolina,1,0,v_expensive
16621,8,1.96,2015,Seattle,1,0,v_expensive
16622,6,1.96,2015,SanFrancisco,1,0,moderate
16623,6,1.96,2015,SanFrancisco,1,0,moderate
16624,10,1.96,2017,Tampa,0,1,v_expensive
16625,9,1.96,2017,GrandRapids,0,1,v_expensive
16626,8,1.96,2017,Southeast,1,0,v_expensive
16627,11,1.96,2015,Charlotte,1,0,expensive
16628,9,1.96,2016,Northeast,1,0,v_expensive
16629,8,1.96,2015,Orlando,1,0,v_expensive
16630,7,1.96,2015,NorthernNewEngland,1,0,v_expensive
16631,10,1.96,2016,Northeast,1,0,v_expensive
16632,8,1.96,2015,NorthernNewEngland,1,0,v_expensive
16633,9,1.96,2017,HartfordSpringfield,1,0,moderate
16634,9,1.96,2015,NorthernNewEngland,1,0,v_expensive
16635,4,1.96,2015,Northeast,1,0,v_expensive
16636,4,1.96,2017,Syracuse,1,0,v_expensive
16637,8,1.96,2016,Sacramento,1,0,expensive
16638,4,1.96,2015,Albany,1,0,v_expensive
16639,8,1.96,2015,HarrisburgScranton,1,0,v_expensive
16640,11,1.96,2017,West,1,0,v_expensive
16641,3,1.96,2016,Sacramento,1,0,expensive
16642,5,1.96,2017,Tampa,1,0,v_expensive
16643,8,1.96,2017,TotalUS,1,0,v_expensive
16644,11,1.96,2017,StLouis,1,0,v_expensive
16645,12,1.96,2016,PhoenixTucson,1,0,v_expensive
16646,10,1.96,2017,Plains,1,0,v_expensive
16647,11,1.96,2015,HartfordSpringfield,1,0,moderate
16648,6,1.96,2016,StLouis,1,0,v_expensive
16649,2,1.96,2016,Syracuse,1,0,v_expensive
16650,12,1.96,2016,NorthernNewEngland,1,0,v_expensive
16651,11,1.96,2015,LasVegas,1,0,v_expensive
16652,8,1.97,2015,SouthCarolina,1,0,v_expensive
16653,6,1.97,2017,Orlando,1,0,v_expensive
16654,4,1.97,2015,SouthCarolina,1,0,v_expensive
16655,7,1.97,2017,GrandRapids,1,0,v_expensive
16656,6,1.97,2017,Denver,1,0,v_expensive
16657,3,1.97,2017,Albany,1,0,v_expensive
16658,5,1.97,2017,SouthCarolina,1,0,v_expensive
16659,4,1.97,2017,Chicago,1,0,v_expensive
16660,10,1.97,2017,MiamiFtLauderdale,1,0,v_expensive
16661,7,1.97,2016,SanDiego,1,0,v_expensive
16662,6,1.97,2017,MiamiFtLauderdale,1,0,v_expensive
16663,9,1.97,2015,Charlotte,1,0,expensive
16664,7,1.97,2017,RaleighGreensboro,1,0,v_expensive
16665,10,1.97,2015,Charlotte,1,0,expensive
16666,12,1.97,2015,LasVegas,1,0,v_expensive
16667,8,1.97,2017,CincinnatiDayton,1,0,v_expensive
16668,3,1.97,2017,Tampa,1,0,v_expensive
16669,5,1.97,2016,Philadelphia,1,0,expensive
16670,7,1.97,2017,Sacramento,1,0,expensive
16671,2,1.97,2018,RaleighGreensboro,1,0,v_expensive
16672,3,1.97,2017,HarrisburgScranton,1,0,v_expensive
16673,7,1.97,2015,Philadelphia,1,0,expensive
16674,1,1.97,2015,RaleighGreensboro,1,0,v_expensive
16675,3,1.97,2017,BaltimoreWashington,1,0,v_expensive
16676,9,1.97,2015,Boston,1,0,v_expensive
16677,8,1.97,2016,StLouis,1,0,v_expensive
16678,9,1.97,2016,Indianapolis,1,0,v_expensive
16679,10,1.97,2017,Indianapolis,0,1,v_expensive
16680,1,1.97,2018,NewYork,1,0,moderate
16681,4,1.97,2017,SanDiego,1,0,v_expensive
16682,6,1.97,2017,PhoenixTucson,1,0,v_expensive
16683,4,1.97,2017,SouthCarolina,1,0,v_expensive
16684,12,1.97,2016,GrandRapids,1,0,v_expensive
16685,4,1.97,2017,BaltimoreWashington,1,0,v_expensive
16686,2,1.97,2018,California,1,0,v_expensive
16687,11,1.97,2015,Charlotte,1,0,expensive
16688,5,1.97,2015,Boise,1,0,v_expensive
16689,10,1.97,2015,Albany,1,0,v_expensive
16690,8,1.97,2017,Atlanta,1,0,v_expensive
16691,9,1.97,2015,Seattle,1,0,v_expensive
16692,5,1.97,2015,Northeast,1,0,v_expensive
16693,3,1.97,2017,BaltimoreWashington,1,0,v_expensive
16694,6,1.97,2017,Denver,1,0,v_expensive
16695,9,1.97,2015,Northeast,1,0,v_expensive
16696,8,1.97,2015,StLouis,1,0,v_expensive
16697,10,1.97,2017,NewOrleansMobile,1,0,v_expensive
16698,11,1.97,2015,WestTexNewMexico,1,0,v_expensive
16699,11,1.97,2016,Albany,1,0,v_expensive
16700,10,1.97,2017,Denver,1,0,v_expensive
16701,12,1.97,2016,Albany,1,0,v_expensive
16702,12,1.97,2016,BaltimoreWashington,1,0,v_expensive
16703,1,1.97,2018,StLouis,1,0,v_expensive
16704,8,1.97,2015,StLouis,1,0,v_expensive
16705,9,1.97,2015,California,1,0,v_expensive
16706,4,1.98,2017,LasVegas,1,0,v_expensive
16707,9,1.98,2015,Atlanta,1,0,v_expensive
16708,5,1.98,2016,Philadelphia,1,0,expensive
16709,5,1.98,2015,Albany,1,0,v_expensive
16710,7,1.98,2016,BaltimoreWashington,1,0,v_expensive
16711,9,1.98,2015,PhoenixTucson,1,0,v_expensive
16712,11,1.98,2015,SanFrancisco,1,0,moderate
16713,8,1.98,2015,California,1,0,v_expensive
16714,9,1.98,2015,SouthCarolina,1,0,v_expensive
16715,11,1.98,2017,LosAngeles,1,0,v_expensive
16716,11,1.98,2015,WestTexNewMexico,1,0,v_expensive
16717,10,1.98,2017,Louisville,0,1,v_expensive
16718,8,1.98,2015,Charlotte,1,0,expensive
16719,1,1.98,2016,Syracuse,1,0,v_expensive
16720,3,1.98,2018,RaleighGreensboro,1,0,v_expensive
16721,3,1.98,2015,Boston,1,0,v_expensive
16722,7,1.98,2015,Seattle,1,0,v_expensive
16723,6,1.98,2017,Chicago,1,0,v_expensive
16724,6,1.98,2017,Chicago,1,0,v_expensive
16725,7,1.98,2017,Chicago,1,0,v_expensive
16726,7,1.98,2016,GrandRapids,1,0,v_expensive
16727,2,1.98,2016,Sacramento,1,0,expensive
16728,10,1.98,2015,HartfordSpringfield,1,0,moderate
16729,6,1.98,2017,Northeast,1,0,v_expensive
16730,9,1.98,2017,Louisville,1,0,v_expensive
16731,8,1.98,2015,Columbus,1,0,v_expensive
16732,10,1.98,2016,California,1,0,v_expensive
16733,9,1.98,2017,MiamiFtLauderdale,0,1,v_expensive
16734,10,1.98,2016,Jacksonville,1,0,v_expensive
16735,8,1.98,2015,NewYork,1,0,moderate
16736,1,1.98,2018,LasVegas,1,0,v_expensive
16737,1,1.98,2017,Philadelphia,1,0,expensive
16738,9,1.98,2015,Albany,1,0,v_expensive
16739,10,1.98,2015,Albany,1,0,v_expensive
16740,2,1.98,2015,GrandRapids,1,0,v_expensive
16741,5,1.98,2017,Boston,1,0,v_expensive
16742,7,1.98,2015,Sacramento,1,0,expensive
16743,4,1.98,2016,NewYork,1,0,moderate
16744,9,1.98,2015,Albany,1,0,v_expensive
16745,1,1.98,2015,RaleighGreensboro,1,0,v_expensive
16746,12,1.98,2016,Boston,1,0,v_expensive
16747,11,1.98,2017,California,1,0,v_expensive
16748,10,1.98,2016,HartfordSpringfield,1,0,moderate
16749,7,1.98,2015,Philadelphia,1,0,expensive
16750,8,1.98,2015,Syracuse,1,0,v_expensive
16751,10,1.98,2017,HartfordSpringfield,1,0,moderate
16752,2,1.98,2017,BuffaloRochester,1,0,v_expensive
16753,2,1.98,2017,NewYork,1,0,moderate
16754,8,1.98,2017,Albany,1,0,v_expensive
16755,10,1.98,2017,GreatLakes,0,1,v_expensive
16756,1,1.99,2018,Sacramento,1,0,expensive
16757,6,1.99,2017,Charlotte,1,0,expensive
16758,10,1.99,2016,Northeast,1,0,v_expensive
16759,6,1.99,2017,Tampa,1,0,v_expensive
16760,5,1.99,2015,SouthCarolina,1,0,v_expensive
16761,9,1.99,2017,Seattle,0,1,v_expensive
16762,8,1.99,2015,Philadelphia,1,0,v_expensive
16763,10,1.99,2017,Midsouth,1,0,v_expensive
16764,3,1.99,2015,Boston,1,0,v_expensive
16765,9,1.99,2015,Seattle,1,0,v_expensive
16766,5,1.99,2016,Sacramento,1,0,expensive
16767,7,1.99,2017,Charlotte,1,0,expensive
16768,2,1.99,2018,RaleighGreensboro,1,0,v_expensive
16769,6,1.99,2015,SouthCarolina,1,0,v_expensive
16770,10,1.99,2016,SanFrancisco,0,1,moderate
16771,12,1.99,2017,HartfordSpringfield,1,0,moderate
16772,9,1.99,2017,GrandRapids,0,1,v_expensive
16773,10,1.99,2017,Southeast,1,0,v_expensive
16774,11,1.99,2015,HarrisburgScranton,1,0,v_expensive
16775,7,1.99,2016,WestTexNewMexico,1,0,v_expensive
16776,12,1.99,2015,LasVegas,1,0,v_expensive
16777,8,1.99,2015,California,1,0,v_expensive
16778,4,1.99,2017,HarrisburgScranton,1,0,v_expensive
16779,12,1.99,2016,NewYork,1,0,moderate
16780,9,1.99,2015,WestTexNewMexico,1,0,v_expensive
16781,8,1.99,2017,Sacramento,1,0,expensive
16782,10,1.99,2016,GrandRapids,1,0,v_expensive
16783,9,1.99,2015,Albany,1,0,v_expensive
16784,8,1.99,2016,LasVegas,1,0,v_expensive
16785,11,1.99,2017,Denver,1,0,v_expensive
16786,10,1.99,2015,Spokane,1,0,v_expensive
16787,5,1.99,2017,Boston,1,0,v_expensive
16788,2,1.99,2016,BuffaloRochester,1,0,v_expensive
16789,7,1.99,2017,RaleighGreensboro,1,0,v_expensive
16790,7,1.99,2016,BaltimoreWashington,1,0,v_expensive
16791,10,1.99,2017,LosAngeles,1,0,v_expensive
16792,10,1.99,2017,LosAngeles,1,0,v_expensive
16793,11,1.99,2017,LosAngeles,1,0,v_expensive
16794,1,1.99,2018,Seattle,1,0,v_expensive
16795,12,1.99,2016,Charlotte,1,0,expensive
16796,9,1.99,2015,California,1,0,v_expensive
16797,7,1.99,2017,Chicago,1,0,v_expensive
16798,8,1.99,2015,Northeast,1,0,v_expensive
16799,10,1.99,2017,LasVegas,1,0,v_expensive
16800,10,1.99,2016,SanDiego,1,0,v_expensive
16801,7,1.99,2016,Northeast,1,0,v_expensive
16802,11,1.99,2017,California,1,0,v_expensive
16803,1,1.99,2017,Northeast,1,0,v_expensive
16804,10,1.99,2016,NewYork,0,1,moderate
16805,5,2.0,2015,StLouis,1,0,v_expensive
16806,7,2.0,2017,SanDiego,1,0,v_expensive
16807,6,2.0,2015,StLouis,1,0,v_expensive
16808,10,2.0,2017,West,1,0,v_expensive
16809,8,2.0,2017,PhoenixTucson,1,0,v_expensive
16810,6,2.0,2015,Boston,1,0,v_expensive
16811,10,2.0,2017,Jacksonville,0,1,v_expensive
16812,12,2.0,2017,SanDiego,1,0,v_expensive
16813,9,2.0,2017,Louisville,1,0,v_expensive
16814,11,2.0,2016,Albany,1,0,v_expensive
16815,8,2.0,2016,Jacksonville,1,0,v_expensive
16816,8,2.0,2015,Boston,1,0,v_expensive
16817,11,2.0,2017,California,1,0,v_expensive
16818,1,2.0,2015,Boston,1,0,v_expensive
16819,9,2.0,2015,Boston,1,0,v_expensive
16820,6,2.0,2015,NewYork,1,0,moderate
16821,9,2.0,2015,Sacramento,1,0,expensive
16822,3,2.0,2015,NewYork,1,0,moderate
16823,1,2.0,2016,HarrisburgScranton,1,0,v_expensive
16824,5,2.0,2016,NewYork,1,0,moderate
16825,9,2.0,2017,Chicago,0,1,v_expensive
16826,4,2.0,2017,GrandRapids,1,0,v_expensive
16827,4,2.0,2017,Boston,1,0,v_expensive
16828,4,2.0,2017,Boston,1,0,v_expensive
16829,4,2.0,2017,Boston,1,0,v_expensive
16830,6,2.0,2017,Northeast,1,0,v_expensive
16831,8,2.0,2015,Albany,1,0,v_expensive
16832,10,2.0,2015,California,1,0,v_expensive
16833,9,2.0,2015,Boston,1,0,v_expensive
16834,5,2.0,2017,Syracuse,1,0,v_expensive
16835,11,2.0,2017,StLouis,1,0,v_expensive
16836,8,2.0,2015,Albany,1,0,v_expensive
16837,9,2.0,2015,SouthCarolina,1,0,v_expensive
16838,8,2.0,2015,Orlando,1,0,v_expensive
16839,8,2.0,2015,SouthCarolina,1,0,v_expensive
16840,4,2.0,2017,HartfordSpringfield,1,0,moderate
16841,5,2.0,2015,StLouis,1,0,v_expensive
16842,10,2.0,2017,California,1,0,v_expensive
16843,11,2.0,2016,Boise,1,0,v_expensive
16844,9,2.0,2015,Atlanta,1,0,v_expensive
16845,8,2.0,2017,Jacksonville,1,0,v_expensive
16846,10,2.0,2017,Orlando,0,1,v_expensive
16847,12,2.0,2016,Northeast,1,0,v_expensive
16848,10,2.0,2016,Orlando,1,0,v_expensive
16849,10,2.0,2015,WestTexNewMexico,1,0,v_expensive
16850,7,2.0,2017,Charlotte,1,0,expensive
16851,9,2.0,2017,Albany,1,0,v_expensive
16852,7,2.0,2016,StLouis,1,0,v_expensive
16853,8,2.0,2017,Roanoke,1,0,v_expensive
16854,9,2.0,2017,TotalUS,1,0,v_expensive
16855,12,2.0,2015,HarrisburgScranton,1,0,v_expensive
16856,7,2.0,2017,Albany,1,0,v_expensive
16857,1,2.0,2017,Philadelphia,1,0,v_expensive
16858,12,2.0,2016,Boston,1,0,v_expensive
16859,1,2.0,2017,Northeast,1,0,v_expensive
16860,12,2.0,2016,Boston,1,0,v_expensive
16861,9,2.0,2017,RichmondNorfolk,1,0,v_expensive
16862,1,2.0,2017,Philadelphia,1,0,v_expensive
16863,12,2.0,2016,Northeast,1,0,v_expensive
16864,3,2.01,2017,Charlotte,1,0,expensive
16865,11,2.01,2017,LosAngeles,1,0,v_expensive
16866,10,2.01,2017,CincinnatiDayton,1,0,v_expensive
16867,12,2.01,2017,SanFrancisco,1,0,moderate
16868,12,2.01,2016,RaleighGreensboro,1,0,v_expensive
16869,10,2.01,2017,Seattle,0,1,v_expensive
16870,9,2.01,2017,SanDiego,1,0,v_expensive
16871,8,2.01,2017,PhoenixTucson,1,0,v_expensive
16872,5,2.01,2015,StLouis,1,0,v_expensive
16873,7,2.01,2015,Albany,1,0,v_expensive
16874,11,2.01,2015,SanFrancisco,1,0,moderate
16875,6,2.01,2017,Philadelphia,1,0,v_expensive
16876,9,2.01,2015,NewYork,1,0,expensive
16877,3,2.01,2015,GrandRapids,1,0,v_expensive
16878,11,2.01,2016,RaleighGreensboro,1,0,v_expensive
16879,7,2.01,2015,Northeast,1,0,v_expensive
16880,7,2.01,2015,Albany,1,0,v_expensive
16881,2,2.01,2017,Boston,1,0,v_expensive
16882,9,2.01,2015,Charlotte,1,0,expensive
16883,10,2.01,2017,Orlando,1,0,v_expensive
16884,11,2.01,2017,Denver,1,0,v_expensive
16885,1,2.01,2015,GrandRapids,1,0,v_expensive
16886,11,2.01,2017,Orlando,1,0,v_expensive
16887,11,2.01,2017,Denver,1,0,v_expensive
16888,8,2.01,2016,Jacksonville,1,0,v_expensive
16889,12,2.01,2016,Philadelphia,1,0,v_expensive
16890,10,2.01,2015,California,1,0,v_expensive
16891,8,2.01,2017,Plains,1,0,v_expensive
16892,10,2.01,2015,Sacramento,1,0,expensive
16893,1,2.01,2018,Jacksonville,1,0,v_expensive
16894,11,2.01,2016,PhoenixTucson,1,0,v_expensive
16895,7,2.01,2015,HarrisburgScranton,1,0,v_expensive
16896,8,2.01,2015,Northeast,1,0,v_expensive
16897,4,2.01,2015,Atlanta,1,0,v_expensive
16898,1,2.01,2015,RaleighGreensboro,1,0,v_expensive
16899,10,2.01,2017,Denver,1,0,v_expensive
16900,9,2.01,2015,Atlanta,1,0,v_expensive
16901,8,2.01,2017,WestTexNewMexico,1,0,v_expensive
16902,11,2.01,2016,PhoenixTucson,1,0,v_expensive
16903,8,2.01,2015,Atlanta,1,0,v_expensive
16904,12,2.01,2016,HarrisburgScranton,1,0,v_expensive
16905,9,2.01,2015,Southeast,1,0,v_expensive
16906,8,2.01,2015,Charlotte,1,0,expensive
16907,11,2.01,2016,WestTexNewMexico,1,0,v_expensive
16908,9,2.01,2015,Boston,1,0,v_expensive
16909,4,2.01,2017,HarrisburgScranton,1,0,v_expensive
16910,2,2.01,2016,Sacramento,1,0,expensive
16911,7,2.01,2016,Chicago,1,0,v_expensive
16912,4,2.01,2017,HarrisburgScranton,1,0,v_expensive
16913,12,2.01,2016,Northeast,1,0,v_expensive
16914,1,2.01,2015,SouthCarolina,1,0,v_expensive
16915,4,2.01,2016,Sacramento,1,0,expensive
16916,5,2.01,2016,Sacramento,1,0,expensive
16917,1,2.01,2015,Boston,1,0,v_expensive
16918,5,2.01,2016,NewYork,1,0,expensive
16919,10,2.01,2017,California,1,0,v_expensive
16920,6,2.01,2015,Seattle,1,0,v_expensive
16921,10,2.01,2015,WestTexNewMexico,1,0,v_expensive
16922,9,2.01,2015,NewYork,1,0,expensive
16923,8,2.02,2015,Portland,1,0,v_expensive
16924,9,2.02,2017,SouthCarolina,1,0,v_expensive
16925,10,2.02,2016,California,1,0,v_expensive
16926,6,2.02,2017,MiamiFtLauderdale,1,0,v_expensive
16927,3,2.02,2018,RaleighGreensboro,1,0,v_expensive
16928,11,2.02,2015,SanFrancisco,1,0,moderate
16929,9,2.02,2017,Denver,1,0,v_expensive
16930,9,2.02,2015,Charlotte,1,0,expensive
16931,4,2.02,2017,Boston,1,0,v_expensive
16932,1,2.02,2015,RaleighGreensboro,1,0,v_expensive
16933,9,2.02,2016,Atlanta,1,0,v_expensive
16934,5,2.02,2015,Boston,1,0,v_expensive
16935,11,2.02,2016,Spokane,1,0,v_expensive
16936,8,2.02,2015,Northeast,1,0,v_expensive
16937,1,2.02,2018,Seattle,1,0,v_expensive
16938,1,2.02,2017,Sacramento,1,0,expensive
16939,10,2.02,2017,Charlotte,1,0,expensive
16940,9,2.02,2016,LasVegas,1,0,v_expensive
16941,8,2.02,2015,Boston,1,0,v_expensive
16942,8,2.02,2016,LasVegas,1,0,v_expensive
16943,7,2.02,2015,Boston,1,0,v_expensive
16944,3,2.02,2017,Albany,1,0,v_expensive
16945,7,2.02,2015,NewYork,1,0,expensive
16946,8,2.02,2016,SanFrancisco,1,0,moderate
16947,1,2.02,2015,NewYork,1,0,expensive
16948,4,2.02,2015,SouthCarolina,1,0,v_expensive
16949,9,2.02,2015,Boise,1,0,v_expensive
16950,9,2.02,2017,Denver,1,0,v_expensive
16951,9,2.02,2015,Sacramento,1,0,expensive
16952,3,2.02,2015,NewYork,1,0,expensive
16953,7,2.02,2016,BuffaloRochester,1,0,v_expensive
16954,3,2.02,2017,Boston,1,0,v_expensive
16955,6,2.02,2015,Northeast,1,0,v_expensive
16956,5,2.02,2016,NewYork,1,0,expensive
16957,7,2.02,2017,LosAngeles,1,0,v_expensive
16958,3,2.02,2018,RaleighGreensboro,1,0,v_expensive
16959,5,2.02,2015,SouthCarolina,1,0,v_expensive
16960,9,2.02,2017,Chicago,0,1,v_expensive
16961,10,2.02,2017,Plains,1,0,v_expensive
16962,4,2.02,2017,Charlotte,1,0,expensive
16963,10,2.02,2017,Jacksonville,1,0,v_expensive
16964,1,2.02,2018,HartfordSpringfield,1,0,moderate
16965,7,2.02,2015,BuffaloRochester,1,0,v_expensive
16966,7,2.02,2016,BaltimoreWashington,1,0,v_expensive
16967,11,2.02,2017,NewYork,1,0,expensive
16968,10,2.02,2015,HarrisburgScranton,1,0,v_expensive
16969,10,2.02,2017,Seattle,0,1,v_expensive
16970,10,2.02,2017,StLouis,1,0,v_expensive
16971,11,2.02,2015,HarrisburgScranton,1,0,v_expensive
16972,6,2.02,2015,Charlotte,1,0,expensive
16973,7,2.02,2017,PhoenixTucson,1,0,v_expensive
16974,6,2.02,2015,Albany,1,0,v_expensive
16975,8,2.02,2017,Midsouth,1,0,v_expensive
16976,10,2.02,2015,WestTexNewMexico,1,0,v_expensive
16977,5,2.03,2015,Albany,1,0,v_expensive
16978,5,2.03,2017,LasVegas,1,0,v_expensive
16979,4,2.03,2017,StLouis,1,0,v_expensive
16980,4,2.03,2015,StLouis,1,0,v_expensive
16981,8,2.03,2015,California,1,0,v_expensive
16982,12,2.03,2017,RaleighGreensboro,1,0,v_expensive
16983,1,2.03,2015,NewYork,1,0,expensive
16984,9,2.03,2016,Orlando,1,0,v_expensive
16985,8,2.03,2016,GrandRapids,1,0,v_expensive
16986,5,2.03,2015,Atlanta,1,0,v_expensive
16987,1,2.03,2017,SanFrancisco,1,0,moderate
16988,1,2.03,2018,HartfordSpringfield,1,0,moderate
16989,11,2.03,2015,LasVegas,1,0,v_expensive
16990,4,2.03,2016,Sacramento,1,0,expensive
16991,9,2.03,2017,LosAngeles,1,0,v_expensive
16992,9,2.03,2017,TotalUS,1,0,v_expensive
16993,11,2.03,2017,Seattle,1,0,v_expensive
16994,6,2.03,2017,Charlotte,1,0,expensive
16995,9,2.03,2017,Columbus,1,0,v_expensive
16996,5,2.03,2016,StLouis,1,0,v_expensive
16997,9,2.03,2016,BaltimoreWashington,1,0,v_expensive
16998,6,2.03,2017,RaleighGreensboro,1,0,v_expensive
16999,2,2.03,2017,NewYork,1,0,expensive
17000,4,2.03,2017,MiamiFtLauderdale,1,0,v_expensive
17001,11,2.03,2016,BaltimoreWashington,1,0,v_expensive
17002,11,2.03,2016,Charlotte,1,0,expensive
17003,8,2.03,2015,Boston,1,0,v_expensive
17004,9,2.03,2017,Midsouth,1,0,v_expensive
17005,1,2.03,2018,Seattle,1,0,v_expensive
17006,6,2.03,2017,Albany,1,0,v_expensive
17007,4,2.03,2017,Midsouth,1,0,v_expensive
17008,6,2.03,2015,Boston,1,0,v_expensive
17009,7,2.03,2015,Philadelphia,1,0,v_expensive
17010,6,2.03,2015,Boston,1,0,v_expensive
17011,9,2.03,2016,HarrisburgScranton,1,0,v_expensive
17012,8,2.03,2017,SouthCarolina,1,0,v_expensive
17013,6,2.03,2015,Seattle,1,0,v_expensive
17014,7,2.03,2017,Albany,1,0,v_expensive
17015,6,2.03,2015,Albany,1,0,v_expensive
17016,9,2.04,2016,LasVegas,1,0,v_expensive
17017,10,2.04,2017,MiamiFtLauderdale,0,1,v_expensive
17018,11,2.04,2015,Sacramento,1,0,expensive
17019,9,2.04,2016,Northeast,1,0,v_expensive
17020,8,2.04,2017,LosAngeles,1,0,v_expensive
17021,5,2.04,2017,Boston,1,0,v_expensive
17022,8,2.04,2016,Philadelphia,1,0,v_expensive
17023,10,2.04,2017,NewYork,1,0,expensive
17024,6,2.04,2017,Boston,1,0,v_expensive
17025,7,2.04,2017,Jacksonville,1,0,v_expensive
17026,9,2.04,2016,Philadelphia,1,0,v_expensive
17027,12,2.04,2016,Philadelphia,1,0,v_expensive
17028,10,2.04,2016,Chicago,1,0,v_expensive
17029,4,2.04,2015,NewYork,1,0,expensive
17030,6,2.04,2017,Albany,1,0,v_expensive
17031,11,2.04,2017,Jacksonville,1,0,v_expensive
17032,11,2.04,2015,SanFrancisco,1,0,moderate
17033,2,2.04,2018,RaleighGreensboro,1,0,v_expensive
17034,7,2.04,2015,Albany,1,0,v_expensive
17035,11,2.04,2016,NewYork,1,0,expensive
17036,10,2.04,2017,SanFrancisco,1,0,moderate
17037,9,2.04,2017,SanFrancisco,1,0,moderate
17038,8,2.04,2015,Seattle,1,0,v_expensive
17039,3,2.04,2017,HartfordSpringfield,1,0,moderate
17040,3,2.04,2017,Syracuse,1,0,v_expensive
17041,7,2.04,2017,PhoenixTucson,1,0,v_expensive
17042,8,2.04,2015,Charlotte,1,0,v_expensive
17043,7,2.04,2016,HarrisburgScranton,1,0,v_expensive
17044,9,2.04,2017,Nashville,1,0,v_expensive
17045,9,2.04,2015,Atlanta,1,0,v_expensive
17046,10,2.04,2017,SouthCarolina,1,0,v_expensive
17047,1,2.04,2017,Philadelphia,1,0,v_expensive
17048,3,2.04,2016,Sacramento,1,0,expensive
17049,11,2.04,2016,California,1,0,v_expensive
17050,2,2.04,2016,Sacramento,1,0,expensive
17051,5,2.04,2015,StLouis,1,0,v_expensive
17052,12,2.04,2016,GrandRapids,1,0,v_expensive
17053,10,2.04,2016,PhoenixTucson,1,0,v_expensive
17054,11,2.04,2017,Spokane,1,0,v_expensive
17055,10,2.04,2017,Atlanta,1,0,v_expensive
17056,6,2.04,2017,HarrisburgScranton,1,0,v_expensive
17057,12,2.04,2016,NewYork,1,0,expensive
17058,10,2.05,2015,WestTexNewMexico,1,0,v_expensive
17059,7,2.05,2015,Syracuse,1,0,v_expensive
