Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region,wage
19,2015-08-16,1.93,8259.26,16.42,690.82,0.0,7552.02,7552.02,0.0,0.0,organic,2015,NorthernNewEngland,7.5
20,2015-08-09,1.92,8552.32,21.61,639.29,0.0,7891.42,7881.42,10.0,0.0,organic,2015,NorthernNewEngland,7.5
21,2015-08-02,1.96,9346.73,87.59,753.74,0.0,8505.4,8478.73,26.67,0.0,organic,2015,NorthernNewEngland,7.5
22,2015-07-26,1.95,7510.46,94.34,1065.74,0.0,6350.38,6313.71,36.67,0.0,organic,2015,NorthernNewEngland,7.5
23,2015-07-19,1.96,8067.82,20.58,1104.69,0.0,6942.55,6942.55,0.0,0.0,organic,2015,NorthernNewEngland,7.5
24,2015-07-12,1.95,8821.58,20.44,1072.94,0.0,7728.2,7728.2,0.0,0.0,organic,2015,NorthernNewEngland,7.5
25,2015-07-05,1.95,10419.6,6.33,1080.43,0.0,9332.84,9332.84,0.0,0.0,organic,2015,NorthernNewEngland,7.5
26,2015-06-28,1.95,8515.11,1.25,1099.96,0.0,7413.9,7413.9,0.0,0.0,organic,2015,NorthernNewEngland,7.5
27,2015-06-21,1.93,8028.95,37.26,722.78,0.0,7268.91,7268.91,0.0,0.0,organic,2015,NorthernNewEngland,7.5
28,2015-06-14,1.94,8633.7,36.88,780.73,0.0,7816.09,7816.09,0.0,0.0,organic,2015,NorthernNewEngland,7.5
29,2015-06-07,1.92,8091.22,4.87,848.18,0.0,7238.17,7238.17,0.0,0.0,organic,2015,NorthernNewEngland,7.5
30,2015-05-31,1.91,8889.38,4.82,1045.37,0.0,7839.19,7839.19,0.0,0.0,organic,2015,NorthernNewEngland,7.5
31,2015-05-24,1.88,7515.96,5.95,677.58,0.0,6832.43,6832.43,0.0,0.0,organic,2015,NorthernNewEngland,7.5
32,2015-05-17,1.88,8208.44,35.29,879.99,0.0,7293.16,7293.16,0.0,0.0,organic,2015,NorthernNewEngland,7.5
33,2015-05-10,1.91,7575.34,41.86,819.84,0.0,6713.64,6713.64,0.0,0.0,organic,2015,NorthernNewEngland,7.5
34,2015-05-03,1.92,7982.59,6.9,631.45,0.0,7344.24,7344.24,0.0,0.0,organic,2015,NorthernNewEngland,7.5
35,2015-04-26,1.88,7583.31,6.83,617.83,0.0,6958.65,6958.65,0.0,0.0,organic,2015,NorthernNewEngland,7.5
36,2015-04-19,1.88,7468.8,3.38,643.91,0.0,6821.51,6821.51,0.0,0.0,organic,2015,NorthernNewEngland,7.5
37,2015-04-12,1.87,7094.98,46.16,444.69,0.0,6604.13,6604.13,0.0,0.0,organic,2015,NorthernNewEngland,7.5
38,2015-04-05,1.88,8444.82,56.28,553.8,0.0,7834.74,7834.74,0.0,0.0,organic,2015,NorthernNewEngland,7.5
39,2015-03-29,1.9,6433.37,24.76,569.59,0.0,5839.02,5839.02,0.0,0.0,organic,2015,NorthernNewEngland,7.5
40,2015-03-22,1.88,8083.91,10.14,977.2,0.0,7096.57,7096.57,0.0,0.0,organic,2015,NorthernNewEngland,7.5
41,2015-03-15,1.9,5599.89,7.89,687.58,0.0,4904.42,4904.42,0.0,0.0,organic,2015,NorthernNewEngland,7.5
42,2015-03-08,1.87,6756.78,32.68,809.1,0.0,5915.0,5915.0,0.0,0.0,organic,2015,NorthernNewEngland,7.5
43,2015-03-01,1.82,6940.73,5.63,870.75,0.0,6064.35,6064.35,0.0,0.0,organic,2015,NorthernNewEngland,7.5
44,2015-02-22,1.82,6267.8,6.76,873.74,0.0,5387.3,5387.3,0.0,0.0,organic,2015,NorthernNewEngland,7.5
45,2015-02-15,1.87,7199.17,7.88,590.77,0.0,6600.52,6600.52,0.0,0.0,organic,2015,NorthernNewEngland,7.5
46,2015-02-08,1.88,7856.82,0.0,522.91,0.0,7333.91,7333.91,0.0,0.0,organic,2015,NorthernNewEngland,7.5
47,2015-02-01,1.89,6551.44,4.49,568.47,0.0,5978.48,5978.48,0.0,0.0,organic,2015,NorthernNewEngland,7.5
48,2015-01-25,1.9,6757.39,0.0,593.56,0.0,6163.83,6163.83,0.0,0.0,organic,2015,NorthernNewEngland,7.5
49,2015-01-18,1.88,7618.91,0.0,569.28,0.0,7049.63,7049.63,0.0,0.0,organic,2015,NorthernNewEngland,7.5
50,2015-01-11,1.88,6485.3,1.13,590.02,0.0,5894.15,5894.15,0.0,0.0,organic,2015,NorthernNewEngland,7.5
51,2015-01-04,1.83,7301.3,6.81,630.24,0.0,6664.25,6664.25,0.0,0.0,organic,2015,NorthernNewEngland,7.5
0,2015-12-27,1.67,3110.45,1617.61,49.42,0.0,1443.42,1119.57,323.85,0.0,organic,2015,Orlando,8.0
1,2015-12-20,1.89,2850.72,2169.48,70.88,0.0,610.36,610.36,0.0,0.0,organic,2015,Orlando,8.0
2,2015-12-13,1.87,2437.13,1757.87,80.84,0.0,598.42,598.42,0.0,0.0,organic,2015,Orlando,8.0
3,2015-12-06,1.85,2811.06,1961.6,52.79,0.0,796.67,796.67,0.0,0.0,organic,2015,Orlando,8.0
4,2015-11-29,1.87,2082.98,1491.38,41.6,0.0,550.0,546.67,3.33,0.0,organic,2015,Orlando,8.0
5,2015-11-22,1.84,2375.83,1572.06,43.77,0.0,760.0,726.67,33.33,0.0,organic,2015,Orlando,8.0
6,2015-11-15,1.83,2903.44,1908.51,44.94,0.0,949.99,946.66,3.33,0.0,organic,2015,Orlando,8.0
7,2015-11-08,1.83,3067.94,1987.03,27.58,0.0,1053.33,1053.33,0.0,0.0,organic,2015,Orlando,8.0
8,2015-11-01,1.8,3127.26,1849.9,18.78,0.0,1258.58,1258.58,0.0,0.0,organic,2015,Orlando,8.0
9,2015-10-25,1.85,2905.07,2019.57,8.83,0.0,876.67,876.67,0.0,0.0,organic,2015,Orlando,8.0
10,2015-10-18,2.18,2804.82,1876.78,48.04,0.0,880.0,880.0,0.0,0.0,organic,2015,Orlando,8.0
11,2015-10-11,2.05,3285.94,1759.75,50.57,0.0,1475.62,1475.62,0.0,0.0,organic,2015,Orlando,8.0
12,2015-10-04,2.11,2990.97,1810.36,27.8,0.0,1152.81,1152.81,0.0,0.0,organic,2015,Orlando,8.0
13,2015-09-27,2.24,2490.3,1825.3,22.72,0.0,642.28,642.28,0.0,0.0,organic,2015,Orlando,8.0
14,2015-09-20,2.08,3252.5,1870.05,47.91,0.0,1334.54,1334.54,0.0,0.0,organic,2015,Orlando,8.0
15,2015-09-13,2.11,2895.23,1770.69,41.52,0.0,1083.02,1083.02,0.0,0.0,organic,2015,Orlando,8.0
16,2015-09-06,1.95,3337.29,1471.26,66.51,0.0,1799.52,1799.52,0.0,0.0,organic,2015,Orlando,8.0
17,2015-08-30,2.11,3081.43,1875.63,56.3,0.0,1149.5,1149.5,0.0,0.0,organic,2015,Orlando,8.0
18,2015-08-23,1.96,3760.73,2043.73,63.54,0.0,1653.46,1653.46,0.0,0.0,organic,2015,Orlando,8.0
19,2015-08-16,1.72,5843.23,2166.3,56.94,0.0,3619.99,3619.99,0.0,0.0,organic,2015,Orlando,8.0
20,2015-08-09,1.77,4599.05,2327.49,56.78,0.0,2214.78,2214.78,0.0,0.0,organic,2015,Orlando,8.0
21,2015-08-02,2.0,4054.1,2241.33,46.64,0.0,1766.13,1766.13,0.0,0.0,organic,2015,Orlando,8.0
22,2015-07-26,1.74,6023.21,2483.01,56.16,0.0,3484.04,3484.04,0.0,0.0,organic,2015,Orlando,8.0
23,2015-07-19,1.72,5031.11,2002.52,61.91,0.0,2966.68,2966.68,0.0,0.0,organic,2015,Orlando,8.0
24,2015-07-12,1.89,5281.36,1639.19,49.62,0.0,3592.55,3592.55,0.0,0.0,organic,2015,Orlando,8.0
25,2015-07-05,1.82,2529.35,1659.51,16.91,0.0,852.93,810.0,42.93,0.0,organic,2015,Orlando,8.0
26,2015-06-28,1.87,2804.46,2068.27,79.52,0.0,656.67,656.67,0.0,0.0,organic,2015,Orlando,8.0
27,2015-06-21,1.89,2442.88,1841.47,79.35,0.0,522.06,490.0,32.06,0.0,organic,2015,Orlando,8.0
28,2015-06-14,1.86,3012.55,2115.25,67.3,0.0,830.0,830.0,0.0,0.0,organic,2015,Orlando,8.0
29,2015-06-07,1.81,2834.45,1715.44,45.68,0.0,1073.33,1073.33,0.0,0.0,organic,2015,Orlando,8.0
30,2015-05-31,1.84,3350.22,2221.2,89.02,0.0,1040.0,1040.0,0.0,0.0,organic,2015,Orlando,8.0
31,2015-05-24,1.81,2640.04,1582.32,41.05,0.0,1016.67,1016.67,0.0,0.0,organic,2015,Orlando,8.0
32,2015-05-17,1.88,2730.74,2073.98,46.0,0.0,610.76,610.76,0.0,0.0,organic,2015,Orlando,8.0
33,2015-05-10,1.78,2982.83,1658.0,61.14,0.0,1263.69,1263.69,0.0,0.0,organic,2015,Orlando,8.0
34,2015-05-03,1.82,2498.36,1559.49,48.87,0.0,890.0,890.0,0.0,0.0,organic,2015,Orlando,8.0
35,2015-04-26,1.88,2490.11,1845.77,57.67,0.0,586.67,586.67,0.0,0.0,organic,2015,Orlando,8.0
36,2015-04-19,1.76,2745.8,1577.58,103.61,0.0,1064.61,1064.61,0.0,0.0,organic,2015,Orlando,8.0
37,2015-04-12,1.89,2310.76,1774.59,84.17,0.0,452.0,452.0,0.0,0.0,organic,2015,Orlando,8.0
38,2015-04-05,1.82,2405.02,1494.07,62.1,0.0,848.85,848.85,0.0,0.0,organic,2015,Orlando,8.0
39,2015-03-29,1.89,2718.72,2081.41,47.36,0.0,589.95,589.95,0.0,0.0,organic,2015,Orlando,8.0
40,2015-03-22,1.77,3577.55,1876.49,81.06,0.0,1620.0,1620.0,0.0,0.0,organic,2015,Orlando,8.0
41,2015-03-15,1.82,2478.71,1548.1,33.94,0.0,896.67,896.67,0.0,0.0,organic,2015,Orlando,8.0
42,2015-03-08,1.75,2782.53,1382.97,52.89,0.0,1346.67,1346.67,0.0,0.0,organic,2015,Orlando,8.0
43,2015-03-01,1.7,3031.46,1222.61,28.85,0.0,1780.0,1780.0,0.0,0.0,organic,2015,Orlando,8.0
44,2015-02-22,1.76,2584.79,1346.61,31.51,0.0,1206.67,1206.67,0.0,0.0,organic,2015,Orlando,8.0
45,2015-02-15,1.85,2038.24,1386.9,41.34,0.0,610.0,610.0,0.0,0.0,organic,2015,Orlando,8.0
46,2015-02-08,1.75,3229.47,1576.49,36.31,0.0,1616.67,1616.67,0.0,0.0,organic,2015,Orlando,8.0
47,2015-02-01,1.76,2499.88,1262.74,53.81,0.0,1183.33,1183.33,0.0,0.0,organic,2015,Orlando,8.0
48,2015-01-25,1.82,1925.46,1174.98,53.81,0.0,696.67,696.67,0.0,0.0,organic,2015,Orlando,8.0
49,2015-01-18,1.79,2151.76,1237.16,31.27,0.0,883.33,883.33,0.0,0.0,organic,2015,Orlando,8.0
50,2015-01-11,1.92,1610.6,1290.27,53.66,0.0,266.67,266.67,0.0,0.0,organic,2015,Orlando,8.0
51,2015-01-04,1.8,2057.29,1200.41,53.55,0.0,803.33,803.33,0.0,0.0,organic,2015,Orlando,8.0
0,2015-12-27,1.5,8780.15,340.1,2365.13,3.71,6071.21,560.04,5511.17,0.0,organic,2015,Philadelphia,7.25
1,2015-12-20,1.83,6900.94,719.56,2853.84,522.0,2805.54,1195.09,1610.45,0.0,organic,2015,Philadelphia,7.25
2,2015-12-13,1.79,7292.08,256.6,1559.27,952.44,4523.77,1098.51,3425.26,0.0,organic,2015,Philadelphia,7.25
3,2015-12-06,1.35,7324.92,482.3,1520.73,23.75,5298.14,64.68,5233.46,0.0,organic,2015,Philadelphia,7.25
4,2015-11-29,1.45,5104.74,257.73,1325.46,5.99,3515.56,102.78,3412.78,0.0,organic,2015,Philadelphia,7.25
5,2015-11-22,1.55,4698.19,400.4,1708.91,40.49,2548.39,93.11,2455.28,0.0,organic,2015,Philadelphia,7.25
6,2015-11-15,1.76,2966.77,619.54,1814.9,16.03,516.3,333.53,182.77,0.0,organic,2015,Philadelphia,7.25
7,2015-11-08,1.87,2933.95,662.62,1823.62,18.59,429.12,210.74,218.38,0.0,organic,2015,Philadelphia,7.25
8,2015-11-01,2.06,2371.09,503.42,1619.84,10.89,236.94,89.98,146.96,0.0,organic,2015,Philadelphia,7.25
9,2015-10-25,1.86,3254.64,441.78,1817.74,15.61,979.51,72.11,907.4,0.0,organic,2015,Philadelphia,7.25
10,2015-10-18,1.74,3665.62,230.01,1600.51,15.55,1819.55,111.28,1708.27,0.0,organic,2015,Philadelphia,7.25
11,2015-10-11,1.62,4268.78,325.35,1595.95,16.5,2330.98,147.0,2183.98,0.0,organic,2015,Philadelphia,7.25
12,2015-10-04,2.15,2709.41,395.16,1815.89,51.05,447.31,447.31,0.0,0.0,organic,2015,Philadelphia,7.25
13,2015-09-27,2.21,3002.5,327.0,1854.95,26.04,794.51,794.51,0.0,0.0,organic,2015,Philadelphia,7.25
14,2015-09-20,1.87,3957.04,620.65,1921.1,24.64,1390.65,1390.65,0.0,0.0,organic,2015,Philadelphia,7.25
15,2015-09-13,1.95,4303.93,312.56,1865.32,48.94,2077.11,2071.25,5.86,0.0,organic,2015,Philadelphia,7.25
16,2015-09-06,1.71,6848.76,624.83,1790.49,23.54,4409.9,4378.09,31.81,0.0,organic,2015,Philadelphia,7.25
17,2015-08-30,1.93,4426.44,421.42,1691.1,17.75,2296.17,2207.12,89.05,0.0,organic,2015,Philadelphia,7.25
18,2015-08-23,1.99,4617.21,490.29,1959.09,15.9,2151.93,2140.52,11.41,0.0,organic,2015,Philadelphia,7.25
19,2015-08-16,2.06,3885.79,431.13,2067.63,30.13,1356.9,1356.9,0.0,0.0,organic,2015,Philadelphia,7.25
20,2015-08-09,1.79,5446.24,628.74,2300.97,20.66,2495.87,2495.87,0.0,0.0,organic,2015,Philadelphia,7.25
21,2015-08-02,1.94,5147.5,369.17,1876.62,11.62,2890.09,2890.09,0.0,0.0,organic,2015,Philadelphia,7.25
22,2015-07-26,1.92,3072.46,280.52,1802.84,28.73,960.37,960.37,0.0,0.0,organic,2015,Philadelphia,7.25
23,2015-07-19,1.97,5289.63,250.13,1960.21,11.59,3067.7,3067.7,0.0,0.0,organic,2015,Philadelphia,7.25
24,2015-07-12,1.98,2617.63,442.82,1768.81,33.86,372.14,372.14,0.0,0.0,organic,2015,Philadelphia,7.25
25,2015-07-05,2.03,3075.46,318.9,1596.46,12.91,1147.19,1147.19,0.0,0.0,organic,2015,Philadelphia,7.25
26,2015-06-28,1.88,4785.67,378.59,1816.51,26.54,2564.03,2564.03,0.0,0.0,organic,2015,Philadelphia,7.25
27,2015-06-21,2.05,3782.07,405.51,1534.94,27.99,1813.63,1813.63,0.0,0.0,organic,2015,Philadelphia,7.25
28,2015-06-14,1.84,6353.19,534.82,2127.85,7.81,3682.71,3682.71,0.0,0.0,organic,2015,Philadelphia,7.25
29,2015-06-07,1.94,5043.08,608.81,1221.46,14.31,3198.5,3198.5,0.0,0.0,organic,2015,Philadelphia,7.25
30,2015-05-31,1.86,5461.83,508.05,1828.02,3.83,3121.93,3121.93,0.0,0.0,organic,2015,Philadelphia,7.25
31,2015-05-24,1.9,5495.95,371.01,1693.43,18.14,3413.37,3413.37,0.0,0.0,organic,2015,Philadelphia,7.25
32,2015-05-17,1.85,5578.04,293.24,1605.75,11.3,3667.75,3667.75,0.0,0.0,organic,2015,Philadelphia,7.25
33,2015-05-10,1.79,7296.3,365.29,1644.8,11.51,5274.7,5274.7,0.0,0.0,organic,2015,Philadelphia,7.25
34,2015-05-03,1.85,5737.78,247.58,1531.18,18.86,3940.16,3940.16,0.0,0.0,organic,2015,Philadelphia,7.25
35,2015-04-26,1.86,4698.5,305.19,1171.58,3.46,3218.27,3218.27,0.0,0.0,organic,2015,Philadelphia,7.25
36,2015-04-19,1.89,4548.77,386.51,1671.71,12.7,2477.85,2477.85,0.0,0.0,organic,2015,Philadelphia,7.25
37,2015-04-12,1.73,5957.21,677.37,1892.8,7.88,3379.16,3379.16,0.0,0.0,organic,2015,Philadelphia,7.25
38,2015-04-05,1.81,4382.72,390.07,1248.73,26.69,2717.23,2717.23,0.0,0.0,organic,2015,Philadelphia,7.25
39,2015-03-29,1.83,4310.34,382.81,1310.14,17.23,2600.16,2600.16,0.0,0.0,organic,2015,Philadelphia,7.25
40,2015-03-22,1.84,2777.38,454.68,1885.25,7.52,429.93,429.93,0.0,0.0,organic,2015,Philadelphia,7.25
41,2015-03-15,1.7,4152.94,387.21,1357.51,23.9,2384.32,2384.32,0.0,0.0,organic,2015,Philadelphia,7.25
42,2015-03-08,1.63,6507.49,284.64,1349.92,8.83,4864.1,4864.1,0.0,0.0,organic,2015,Philadelphia,7.25
43,2015-03-01,1.83,3448.63,227.3,1390.5,7.42,1823.41,1823.41,0.0,0.0,organic,2015,Philadelphia,7.25
44,2015-02-22,1.75,4341.33,255.58,1244.41,14.17,2827.17,2827.17,0.0,0.0,organic,2015,Philadelphia,7.25
45,2015-02-15,1.68,5687.19,280.4,1672.25,19.9,3714.64,3714.64,0.0,0.0,organic,2015,Philadelphia,7.25
46,2015-02-08,1.76,4172.75,253.27,1031.48,7.81,2880.19,2880.19,0.0,0.0,organic,2015,Philadelphia,7.25
47,2015-02-01,1.69,4907.41,285.43,1416.23,4.72,3201.03,3201.03,0.0,0.0,organic,2015,Philadelphia,7.25
48,2015-01-25,1.82,2888.62,235.21,1358.88,22.7,1271.83,1271.83,0.0,0.0,organic,2015,Philadelphia,7.25
49,2015-01-18,1.93,1699.0,258.85,731.44,19.58,689.13,689.13,0.0,0.0,organic,2015,Philadelphia,7.25
50,2015-01-11,1.63,6715.18,428.55,1809.47,4.83,4472.33,4465.66,6.67,0.0,organic,2015,Philadelphia,7.25
51,2015-01-04,1.72,3788.6,384.3,1597.97,11.42,1794.91,1794.91,0.0,0.0,organic,2015,Philadelphia,7.25
0,2015-12-27,1.72,7422.47,5038.15,906.49,0.0,1477.83,1324.33,153.5,0.0,organic,2015,PhoenixTucson,8.0
1,2015-12-20,1.79,6499.82,4879.21,919.88,0.0,700.73,679.05,21.68,0.0,organic,2015,PhoenixTucson,8.0
2,2015-12-13,1.72,6991.24,5065.07,1160.53,0.0,765.64,765.64,0.0,0.0,organic,2015,PhoenixTucson,8.0
3,2015-12-06,1.87,5936.27,4843.94,832.33,0.0,260.0,260.0,0.0,0.0,organic,2015,PhoenixTucson,8.0
4,2015-11-29,1.89,5175.81,4379.15,689.99,0.0,106.67,106.67,0.0,0.0,organic,2015,PhoenixTucson,8.0
5,2015-11-22,1.89,6755.96,5652.01,901.74,0.0,202.21,196.67,5.54,0.0,organic,2015,PhoenixTucson,8.0
6,2015-11-15,1.89,7451.55,6237.29,1005.37,0.0,208.89,203.33,5.56,0.0,organic,2015,PhoenixTucson,8.0
7,2015-11-08,1.72,9192.79,7679.02,1160.9,0.0,352.87,325.02,27.85,0.0,organic,2015,PhoenixTucson,8.0
8,2015-11-01,1.7,8638.12,7091.78,1301.83,0.0,244.51,238.92,5.59,0.0,organic,2015,PhoenixTucson,8.0
9,2015-10-25,1.52,9307.99,8001.76,1140.49,0.0,165.74,143.33,22.41,0.0,organic,2015,PhoenixTucson,8.0
10,2015-10-18,1.84,12357.55,10832.2,1317.09,0.0,208.26,166.14,42.12,0.0,organic,2015,PhoenixTucson,8.0
11,2015-10-11,1.91,6593.87,5438.94,970.16,0.0,184.77,181.25,3.52,0.0,organic,2015,PhoenixTucson,8.0
12,2015-10-04,1.93,6825.19,5605.54,1059.09,0.0,160.56,143.33,17.23,0.0,organic,2015,PhoenixTucson,8.0
13,2015-09-27,1.85,7128.73,5085.59,1578.82,0.0,464.32,442.37,21.95,0.0,organic,2015,PhoenixTucson,8.0
14,2015-09-20,1.98,4881.79,3741.39,890.96,0.0,249.44,193.33,56.11,0.0,organic,2015,PhoenixTucson,8.0
15,2015-09-13,1.9,7622.55,5346.57,1082.07,0.0,1193.91,968.39,225.52,0.0,organic,2015,PhoenixTucson,8.0
16,2015-09-06,1.79,10567.84,7314.43,1597.62,0.0,1655.79,759.46,896.33,0.0,organic,2015,PhoenixTucson,8.0
17,2015-08-30,1.8,10535.93,7278.82,1588.99,0.0,1668.12,1013.33,654.79,0.0,organic,2015,PhoenixTucson,8.0
18,2015-08-23,1.81,10004.86,7394.34,1347.23,0.0,1263.29,796.67,466.62,0.0,organic,2015,PhoenixTucson,8.0
19,2015-08-16,1.79,10949.5,7874.41,1893.33,0.0,1181.76,1013.33,168.43,0.0,organic,2015,PhoenixTucson,8.0
20,2015-08-09,1.82,10066.22,7476.75,1473.42,0.0,1116.05,880.0,236.05,0.0,organic,2015,PhoenixTucson,8.0
21,2015-08-02,1.88,8593.93,6675.88,1272.7,0.0,645.35,533.33,112.02,0.0,organic,2015,PhoenixTucson,8.0
22,2015-07-26,1.85,7178.36,5314.12,1303.35,0.0,560.89,290.0,270.89,0.0,organic,2015,PhoenixTucson,8.0
23,2015-07-19,1.85,6428.81,4840.08,1182.27,0.0,406.46,223.33,183.13,0.0,organic,2015,PhoenixTucson,8.0
24,2015-07-12,1.82,8064.16,5715.78,1462.53,0.0,885.85,746.67,139.18,0.0,organic,2015,PhoenixTucson,8.0
25,2015-07-05,1.72,10481.04,7517.21,1465.5,0.0,1498.33,1126.67,371.66,0.0,organic,2015,PhoenixTucson,8.0
26,2015-06-28,1.54,11633.27,9145.92,1568.59,0.0,918.76,303.33,615.43,0.0,organic,2015,PhoenixTucson,8.0
27,2015-06-21,1.48,14656.29,11743.35,1864.94,0.0,1048.0,736.67,311.33,0.0,organic,2015,PhoenixTucson,8.0
28,2015-06-14,1.62,12799.12,8833.67,2031.09,0.0,1934.36,1193.33,741.03,0.0,organic,2015,PhoenixTucson,8.0
29,2015-06-07,1.54,13840.92,10264.0,1518.09,0.0,2058.83,973.33,1085.5,0.0,organic,2015,PhoenixTucson,8.0
30,2015-05-31,1.54,14390.21,10865.24,1272.45,0.0,2252.52,1025.83,1226.69,0.0,organic,2015,PhoenixTucson,8.0
31,2015-05-24,1.7,11605.98,8631.46,1351.35,0.0,1623.17,960.0,663.17,0.0,organic,2015,PhoenixTucson,8.0
32,2015-05-17,1.67,11593.7,8485.76,1510.63,0.0,1597.31,866.67,730.64,0.0,organic,2015,PhoenixTucson,8.0
33,2015-05-10,1.46,14755.15,11232.9,1442.0,0.0,2080.25,906.67,1173.58,0.0,organic,2015,PhoenixTucson,8.0
34,2015-05-03,1.4,17519.51,12879.51,2627.53,0.0,2012.47,1073.33,939.14,0.0,organic,2015,PhoenixTucson,8.0
35,2015-04-26,1.65,17775.41,11276.67,4970.49,0.0,1528.25,726.67,801.58,0.0,organic,2015,PhoenixTucson,8.0
36,2015-04-19,1.48,15735.77,12488.27,1697.81,0.0,1549.69,670.0,879.69,0.0,organic,2015,PhoenixTucson,8.0
37,2015-04-12,1.56,14281.66,10085.19,1365.84,0.0,2830.63,2138.25,692.38,0.0,organic,2015,PhoenixTucson,8.0
38,2015-04-05,1.5,14328.05,10944.3,1290.72,0.0,2093.03,1812.94,280.09,0.0,organic,2015,PhoenixTucson,8.0
39,2015-03-29,1.46,15287.62,13441.63,1143.87,0.0,702.12,665.15,36.97,0.0,organic,2015,PhoenixTucson,8.0
40,2015-03-22,1.37,13824.58,11611.97,1541.11,0.0,671.5,659.15,12.35,0.0,organic,2015,PhoenixTucson,8.0
41,2015-03-15,1.56,9530.76,7209.12,1255.07,0.0,1066.57,1056.67,9.9,0.0,organic,2015,PhoenixTucson,8.0
42,2015-03-08,1.52,12545.98,8912.48,1115.21,0.0,2518.29,2513.33,4.96,0.0,organic,2015,PhoenixTucson,8.0
43,2015-03-01,1.37,14618.92,11419.13,1565.66,0.0,1634.13,1626.67,7.46,0.0,organic,2015,PhoenixTucson,8.0
44,2015-02-22,1.59,10924.58,8585.87,1454.55,0.0,884.16,866.67,17.49,0.0,organic,2015,PhoenixTucson,8.0
45,2015-02-15,1.66,10159.47,7842.64,1205.1,0.0,1111.73,1096.68,15.05,0.0,organic,2015,PhoenixTucson,8.0
46,2015-02-08,1.55,12418.02,9275.33,1356.02,0.0,1786.67,1786.67,0.0,0.0,organic,2015,PhoenixTucson,8.0
47,2015-02-01,1.18,13645.72,10810.58,2016.62,0.0,818.52,813.46,5.06,0.0,organic,2015,PhoenixTucson,8.0
48,2015-01-25,1.54,10849.4,7988.43,1728.24,0.0,1132.73,1120.0,12.73,0.0,organic,2015,PhoenixTucson,8.0
49,2015-01-18,1.36,12251.87,10248.57,1529.97,0.0,473.33,473.33,0.0,0.0,organic,2015,PhoenixTucson,8.0
50,2015-01-11,1.36,14035.18,11523.29,1632.63,0.0,879.26,876.68,2.58,0.0,organic,2015,PhoenixTucson,8.0
51,2015-01-04,1.12,17296.85,14569.66,1868.59,0.0,858.6,830.0,28.6,0.0,organic,2015,PhoenixTucson,8.0
0,2015-12-27,1.5,749.03,199.16,29.63,0.0,520.24,450.74,69.5,0.0,organic,2015,Pittsburgh,7.25
1,2015-12-20,1.55,679.51,234.43,31.59,0.0,413.49,287.87,125.62,0.0,organic,2015,Pittsburgh,7.25
2,2015-12-13,1.56,852.98,283.91,46.87,0.0,522.2,354.8,167.4,0.0,organic,2015,Pittsburgh,7.25
3,2015-12-06,1.55,1313.49,332.88,238.73,0.0,741.88,555.08,186.8,0.0,organic,2015,Pittsburgh,7.25
4,2015-11-29,1.4,1161.01,345.27,136.42,0.0,679.32,522.12,157.2,0.0,organic,2015,Pittsburgh,7.25
5,2015-11-22,1.54,1158.22,386.76,214.88,0.0,556.58,248.27,308.31,0.0,organic,2015,Pittsburgh,7.25
6,2015-11-15,1.43,1387.96,466.03,33.94,0.0,887.99,360.84,527.15,0.0,organic,2015,Pittsburgh,7.25
7,2015-11-08,1.44,1269.64,365.98,42.56,0.0,861.1,597.2,263.9,0.0,organic,2015,Pittsburgh,7.25
8,2015-11-01,1.46,1383.12,399.03,57.98,0.0,926.11,694.95,231.16,0.0,organic,2015,Pittsburgh,7.25
9,2015-10-25,1.47,1973.01,594.36,27.33,0.0,1351.32,1328.55,22.77,0.0,organic,2015,Pittsburgh,7.25
10,2015-10-18,1.45,1329.64,477.61,37.62,0.0,814.41,765.02,49.39,0.0,organic,2015,Pittsburgh,7.25
11,2015-10-11,1.45,1366.39,447.03,53.1,0.0,866.26,622.67,243.59,0.0,organic,2015,Pittsburgh,7.25
12,2015-10-04,1.19,1849.29,305.21,265.77,0.0,1278.31,996.34,281.97,0.0,organic,2015,Pittsburgh,7.25
13,2015-09-27,1.47,1151.64,361.95,30.88,0.0,758.81,385.24,373.57,0.0,organic,2015,Pittsburgh,7.25
14,2015-09-20,1.44,1513.77,668.25,61.75,0.0,783.77,223.44,560.33,0.0,organic,2015,Pittsburgh,7.25
15,2015-09-13,1.47,1390.96,529.81,46.29,0.0,814.86,631.97,182.89,0.0,organic,2015,Pittsburgh,7.25
16,2015-09-06,1.5,2278.16,657.82,162.74,0.0,1457.6,814.25,643.35,0.0,organic,2015,Pittsburgh,7.25
17,2015-08-30,1.52,2181.39,790.6,61.61,0.0,1329.18,713.13,616.05,0.0,organic,2015,Pittsburgh,7.25
18,2015-08-23,1.66,1973.39,749.11,61.43,0.0,1162.85,1083.22,79.63,0.0,organic,2015,Pittsburgh,7.25
19,2015-08-16,1.57,1531.14,677.2,34.03,0.0,819.91,426.67,393.24,0.0,organic,2015,Pittsburgh,7.25
20,2015-08-09,1.47,2156.53,464.78,6.79,0.0,1684.96,1217.54,467.42,0.0,organic,2015,Pittsburgh,7.25
21,2015-08-02,1.57,1238.66,574.11,45.73,0.0,618.82,257.53,361.29,0.0,organic,2015,Pittsburgh,7.25
